matchId,team,time,type_event,player,detail_event
28,Canada,72,substitution,Lucas Daniel Cavallini ,Thay: Jonathan David
28,Canada,72,substitution,Sam Adekugbe ,Thay: Atiba Hutchinson
28,Canada,85,yellow_card,Kamal Miller,
29,ĐT Tây Ban Nha,44,yellow_card,Sergio Busquets,
29,ĐT Tây Ban Nha,54,substitution,Alvaro Morata ,Thay: Ferran Torres
29,ĐT Tây Ban Nha,62,goal,Alvaro Morata ,Kiến tạo: Jordi Alba
29,ĐT Tây Ban Nha,66,substitution,Koke ,Thay: Marco Asensio
29,ĐT Tây Ban Nha,66,substitution,Nico Williams ,Thay: Gavi
29,ĐT Tây Ban Nha,82,substitution,Alex Balde ,Thay: Jordi Alba
29,ĐT Đức,37,yellow_card,Thilo Kehrer,
29,ĐT Đức,40,penalty_nogoal,Antonio Ruediger ,VAR check
29,ĐT Đức,58,yellow_card,Leon Goretzka,
29,ĐT Đức,60,yellow_card,Joshua Kimmich,
29,ĐT Đức,70,substitution,Leroy Sane ,Thay: Ilkay Gundogan
29,ĐT Đức,70,substitution,Niclas Fuellkrug ,Thay: Thomas Mueller
29,ĐT Đức,70,substitution,Lukas Klostermann ,Thay: Thilo Kehrer
29,ĐT Đức,83,goal,Niclas Fuellkrug ,Kiến tạo: Jamal Musiala
29,ĐT Đức,85,substitution,Jonas Hofmann ,Thay: Serge Gnabry
29,ĐT Đức,87,substitution,Nico Schlotterbeck ,Thay: David Raum
30,Cameroon,24,yellow_card,Nicolas N'Koulou,
30,Cameroon,29,goal,Jean-Charles Castelletto ,Kiến tạo: Nicolas N'Koulou
30,Cameroon,30,yellow_card,Christian Bassogog,
30,Cameroon,55,substitution,Vincent Aboubakar ,Thay: Martin Hongla
30,Cameroon,63,goal,Vincent Aboubakar ,Kiến tạo: Jean-Charles Castelletto
30,Cameroon,66,goal,Eric Maxim Choupo-Moting ,Kiến tạo: Vincent Aboubakar
30,Cameroon,67,substitution,Gael Ondoua ,Thay: Pierre Kunde
30,Cameroon,67,substitution,Christian Bassogog ,Thay: Karl Toko Ekambi
30,Cameroon,81,substitution,Samuel Gouet ,Thay: Andre-Frank Zambo Anguissa
30,Cameroon,81,substitution,Georges-Kevin N'Koudou ,Thay: Bryan Mbeumo
30,Serbia,45+1',goal,Strahinja Pavlovic ,Kiến tạo: Dusan Tadic
30,Serbia,45+3',goal,Sergej Milinkovic-Savic ,Kiến tạo: Andrija Zivkovic
30,Serbia,45+4',yellow_card,Luka Jovic,
30,Serbia,53,goal,Aleksandar Mitrovic ,Kiến tạo: Andrija Zivkovic
30,Serbia,55,substitution,Stefan Mitrovic ,Thay: Strahinja Pavlovic
30,Serbia,78,substitution,Srdjan Babic ,Thay: Milos Veljkovic
30,Serbia,78,substitution,Marko Grujic ,Thay: Sergej Milinkovic-Savic
30,Serbia,78,substitution,Nemanja Radonjic ,Thay: Andrija Zivkovic
30,Serbia,90,substitution,Filip Djuricic ,Thay: Filip Kostic
30,Serbia,90+3',yellow_card,Nikola Milenkovic,
31,Hàn Quốc,27,yellow_card,Woo-Young Jung,
31,Hàn Quốc,46,substitution,Sang-Ho Na ,Thay: Woo-Yeong Jeong
31,Hàn Quốc,57,substitution,Kang-In Lee ,Thay: Chang-Hoon Kwon
31,Hàn Quốc,58,goal,Gue-Sung Cho ,Kiến tạo: Kang-In Lee
31,Hàn Quốc,61,goal,Gue-Sung Cho ,Kiến tạo: Jin-Su Kim
31,Hàn Quốc,77,yellow_card,Young-Gwon Kim,
31,Hàn Quốc,78,substitution,Ui-Jo Hwang ,Thay: Woo-Young Jung
31,Hàn Quốc,90,substitution,Kyung-Won Kwon ,Thay: Min-Jae Kim
31,Hàn Quốc,90+11',red_card,Paulo Bento,
31,Ghana,21,yellow_card,Daniel Amartey,
31,Ghana,24,goal,Mohammed Salisu,
31,Ghana,34,goal,Mohammed Kudus ,Kiến tạo: Jordan Ayew
31,Ghana,68,goal,Mohammed Kudus ,Kiến tạo: Inaki Williams
31,Ghana,73,yellow_card,Tariq Lamptey,
31,Ghana,78,substitution,Kamaldeen Sulemana ,Thay: Andre Ayew
31,Ghana,78,substitution,Denis Odoi ,Thay: Tariq Lamptey
31,Ghana,78,substitution,Daniel-Kofi Kyereh ,Thay: Jordan Ayew
31,Ghana,83,substitution,Alexander Djiku ,Thay: Mohammed Kudus
31,Ghana,88,substitution,Abdul Rahman Baba ,Thay: Gideon Mensah
32,Brazil,46,substitution,Rodrygo ,Thay: Lucas Paqueta
32,Brazil,52,yellow_card,Fred,
32,Brazil,58,substitution,Bruno Guimaraes ,Thay: Fred
32,Brazil,64,penalty_nogoal,Vinicius Junior ,VAR check
32,Brazil,73,substitution,Gabriel Jesus ,Thay: Richarlison
32,Brazil,73,substitution,Antony ,Thay: Raphinha
32,Brazil,83,goal,Casemiro ,Kiến tạo: Rodrygo
32,Brazil,86,substitution,Alex Telles ,Thay: Alex Sandro
32,Thụy Sĩ,50,yellow_card,Fabian Rieder,
32,Thụy Sĩ,58,substitution,Edimilson Fernandes ,Thay: Ruben Vargas
32,Thụy Sĩ,58,substitution,Renato Steffen ,Thay: Fabian Rieder
32,Thụy Sĩ,76,substitution,Michel Aebischer ,Thay: Djibril Sow
32,Thụy Sĩ,76,substitution,Haris Seferovic ,Thay: Breel Embolo
32,Thụy Sĩ,86,substitution,Fabian Frei ,Thay: Silvan Widmer
33,ĐT Bồ Đào Nha,38,yellow_card,Ruben Neves,
33,ĐT Bồ Đào Nha,42,substitution,Raphael Guerreiro ,Thay: Nuno Mendes
33,ĐT Bồ Đào Nha,54,goal,Bruno Fernandes ,Kiến tạo: Raphael Guerreiro
33,ĐT Bồ Đào Nha,69,substitution,Rafael Leao ,Thay: Ruben Neves
33,ĐT Bồ Đào Nha,77,yellow_card,Joao Felix,
33,ĐT Bồ Đào Nha,89,yellow_card,Ruben Dias,
33,ĐT Bồ Đào Nha,82,substitution,Matheus Nunes ,Thay: Joao Felix
33,ĐT Bồ Đào Nha,82,substitution,Goncalo Ramos ,Thay: Cristiano Ronaldo
33,ĐT Bồ Đào Nha,82,substitution,Joao Palhinha ,Thay: William Carvalho
33,ĐT Bồ Đào Nha,90+3',goal, Bruno Fernandes,Pen
33,Uruguay,6,yellow_card,Rodrigo Bentancur,
33,Uruguay,44,yellow_card,Mathias Olivera,
33,Uruguay,62,substitution,Giorgian De Arrascaeta ,Thay: Matias Vecino
33,Uruguay,62,substitution,Facundo Pellistri ,Thay: Diego Godin
33,Uruguay,72,substitution,Maximiliano Gomez ,Thay: Darwin Nunez
33,Uruguay,72,substitution,Luis Suarez ,Thay: Edinson Cavani
33,Uruguay,86,substitution,Matias Vina ,Thay: Mathias Olivera
34,Ecuador,46,substitution,Jose Cifuentes ,Thay: Carlos Gruezo
34,Ecuador,46,substitution,Jeremy Sarmiento ,Thay: Alan Franco
34,Ecuador,64,substitution,Djorkaeff Reasco ,Thay: Michael Estrada
34,Ecuador,67,goal,Moises Caicedo ,Kiến tạo: Felix Torres
34,Ecuador,85,substitution,Jackson Porozo ,Thay: Angelo Preciado
34,Senegal,44,goal, Ismaila Sarr,Pen
34,Senegal,66,yellow_card,Idrissa Gana Gueye,
34,Senegal,70,goal,Kalidou Koulibaly,
34,Senegal,74,substitution,Nampalys Mendy ,Thay: Pathe Ciss
34,Senegal,74,substitution,Ahmadou Bamba Dieng ,Thay: Iliman Ndiaye
34,Senegal,90,substitution,Pape Abou Cisse ,Thay: Boulaye Dia
35,ĐT Hà Lan,26,goal,Cody Gakpo ,Kiến tạo: Davy Klaassen
35,ĐT Hà Lan,49,goal,Frenkie de Jong,
35,ĐT Hà Lan,52,yellow_card,Nathan Ake,
35,ĐT Hà Lan,66,substitution,Steven Berghuis ,Thay: Davy Klaassen
35,ĐT Hà Lan,68,penalty_nogoal,Steven Berghuis ,VAR check
35,ĐT Hà Lan,66,substitution,Vincent Janssen ,Thay: Memphis Depay
35,ĐT Hà Lan,82,substitution,Wout Weghorst ,Thay: Cody Gakpo
35,ĐT Hà Lan,82,substitution,Teun Koopmeiners ,Thay: Marten de Roon
35,ĐT Hà Lan,86,substitution,Kenneth Taylor ,Thay: Frenkie de Jong
35,Qatar,64,substitution,Ali Assadalla ,Thay: Hassan Al Haidos
35,Qatar,64,substitution,Mohammed Muntari ,Thay: Almoez Ali
35,Qatar,64,substitution,Karim Boudiaf ,Thay: Assim Madibo
35,Qatar,85,substitution,Ahmed Alaaeldin ,Thay: Abdulaziz Hatem
35,Qatar,85,substitution,Musab Kheder ,Thay: Ismael Mohammad
36,Wales,29,yellow_card,Daniel James,
36,Wales,36,substitution,Connor Roberts ,Thay: Neco Williams
36,Wales,46,substitution,Brennan Johnson ,Thay: Gareth Bale
36,Wales,61,yellow_card,Aaron Ramsey,
36,Wales,59,substitution,Joe Morrell ,Thay: Ben Davies
36,Wales,77,substitution,Harry Wilson ,Thay: Daniel James
36,Wales,81,substitution,Rubin Colwill ,Thay: Joe Allen
36,ĐT Anh,50,goal,Marcus Rashford,
36,ĐT Anh,51,goal,Phil Foden ,Kiến tạo: Harry Kane
36,ĐT Anh,57,substitution,Trent Alexander-Arnold ,Thay: Kyle Walker
36,ĐT Anh,58,substitution,Callum Wilson ,Thay: Harry Kane
36,ĐT Anh,58,substitution,Kalvin Phillips ,Thay: Declan Rice
36,ĐT Anh,68,goal,Marcus Rashford ,Kiến tạo: Kalvin Phillips
36,ĐT Anh,65,substitution,Kieran Trippier ,Thay: Luke Shaw
36,ĐT Anh,75,substitution,Jack Grealish ,Thay: Marcus Rashford
37,Iran,45,substitution,Ali Karimi ,Thay: Milad Mohammadi
37,Iran,46,substitution,Saman Ghoddos ,Thay: Sardar Azmoun
37,Iran,71,substitution,Mehdi Torabi ,Thay: Ahmad Nourollahi
37,Iran,71,substitution,Abolfazl Jalali ,Thay: Ehsan Haji Safi
37,Iran,77,yellow_card,Majid Hosseini,
37,Iran,77,substitution,Karim Ansarifard ,Thay: Ali Gholizadeh
37,Iran,83,yellow_card,Hossein Kanaani,
37,Iran,90+6',yellow_card,Abolfazl Jalali,
37,Mỹ,38,goal,Christian Pulisic ,Kiến tạo: Sergino Dest
37,Mỹ,43,yellow_card,Tyler Adams,
37,Mỹ,46,substitution,Brenden Aaronson ,Thay: Christian Pulisic
37,Mỹ,65,substitution,Kellyn Acosta ,Thay: Weston McKennie
37,Mỹ,77,substitution,Haji Wright ,Thay: Joshua Sargent
37,Mỹ,82,substitution,Walker Zimmerman ,Thay: Sergino Dest
37,Mỹ,82,substitution,Shaq Moore ,Thay: Timothy Weah
38,Tunisia,9,penalty_nogoal,,VAR check
38,Tunisia,28,yellow_card,Wajdi Kechrida,
38,Tunisia,58,goal,Wahbi Khazri ,Kiến tạo: Aissa Laidouni
38,Tunisia,60,substitution,Issam Jebali ,Thay: Wahbi Khazri
38,Tunisia,74,substitution,Ghaylen Chaaleli ,Thay: Mohamed Ali Ben Romdhane
38,Tunisia,83,substitution,Ali Abdi ,Thay: Anis Ben Slimane
38,ĐT Pháp,63,substitution,William Saliba ,Thay: Raphael Varane
38,ĐT Pháp,63,substitution,Adrien Rabiot ,Thay: Jordan Veretout
38,ĐT Pháp,63,substitution,Kylian Mbappe ,Thay: Kingsley Coman
38,ĐT Pháp,73,substitution,Antoine Griezmann ,Thay: Youssouf Fofana
38,ĐT Pháp,79,substitution,Ousmane Dembele ,Thay: Matteo Guendouzi
38,ĐT Pháp,90+8',penalty_nogoal,Antoine Griezmann ,VAR check
39,Australia,4,yellow_card,Aziz Behich,
39,Australia,46,substitution,Keanu Baccus ,Thay: Craig Goodwin
39,Australia,57,yellow_card,Milos Degenek,
39,Australia,60,goal,Matthew Leckie ,Kiến tạo: Riley McGree
39,Australia,74,substitution,Bailey Wright ,Thay: Riley McGree
39,Australia,82,substitution,Jamie Maclaren ,Thay: Mitchell Duke
39,Australia,89,substitution,Ajdin Hrustic ,Thay: Matthew Leckie
39,ĐT Đan Mạch,46,substitution,Alexander Bah ,Thay: Rasmus Kristensen
39,ĐT Đan Mạch,59,substitution,Kasper Dolberg ,Thay: Martin Braithwaite
39,ĐT Đan Mạch,59,substitution,Mikkel Damsgaard ,Thay: Mathias Jensen
39,ĐT Đan Mạch,69,substitution,Robert Skov ,Thay: Andreas Skov Olsen
39,ĐT Đan Mạch,69,substitution,Andreas Cornelius ,Thay: Joakim Maehle
39,ĐT Đan Mạch,75,yellow_card,Robert Skov,
40,Ba Lan,46,substitution,Michal Skoras ,Thay: Przemyslaw Frankowski
40,Ba Lan,46,substitution,Jakub Kaminski ,Thay: Karol Swiderski
40,Ba Lan,46,substitution,Michal Skoras ,Thay: Karol Swiderski
40,Ba Lan,46,substitution,Jakub Kaminski ,Thay: Przemyslaw Frankowski
40,Ba Lan,62,substitution,Damian Szymanski ,Thay: Krystian Bielik
40,Ba Lan,72,substitution,Artur Jedrzejczyk ,Thay: Bartosz Bereszynski
40,Ba Lan,78,yellow_card,Grzegorz Krychowiak,
40,Ba Lan,83,substitution,Krzysztof Piatek ,Thay: Grzegorz Krychowiak
40,Argentina,39,penalty_nogoal, Lionel Messi,Pen
40,Argentina,46,goal,Alexis Mac Allister ,Kiến tạo: Nahuel Molina
40,Argentina,49,yellow_card,Marcos Acuna,
40,Argentina,59,substitution,Leandro Paredes ,Thay: Angel Di Maria
40,Argentina,59,substitution,Nicolas Tagliafico ,Thay: Marcos Acuna
40,Argentina,67,goal,Julian Alvarez ,Kiến tạo: Enzo Fernandez
40,Argentina,79,substitution,Lautaro Martinez ,Thay: Julian Alvarez
40,Argentina,79,substitution,German Pezzella ,Thay: Enzo Fernandez
40,Argentina,83,substitution,Thiago Almada ,Thay: Alexis Mac Allister
41,Ả Rập Xê-út,28,yellow_card,Saleh Al-Shehri,
41,Ả Rập Xê-út,34,yellow_card,Ali Al-Hassan,
41,Ả Rập Xê-út,37,substitution,Riyadh Sharahili ,Thay: Ali Al-Boleahi
41,Ả Rập Xê-út,46,substitution,Abdullah Madu ,Thay: Ali Al-Hassan
41,Ả Rập Xê-út,52,yellow_card,Hassan Altambakti,
41,Ả Rập Xê-út,62,substitution,Abdulrahman Al-Obood ,Thay: Saleh Al-Shehri
41,Ả Rập Xê-út,81,yellow_card,Abdullah Madu,
41,Ả Rập Xê-út,88,substitution,Hattan Sultan Babhir ,Thay: Sultan Al Ghanam
41,Ả Rập Xê-út,90+1',yellow_card,Abdulelah Al Amri,
41,Ả Rập Xê-út,90+5',goal,Salem Al-Dawsari ,Kiến tạo: Hattan Sultan Babhir
41,Ả Rập Xê-út,90+7',yellow_card,Hattan Sultan Babhir,
41,Mexico,16,yellow_card,Edson Alvarez,
41,Mexico,47,goal,Henry Martin ,Kiến tạo: Cesar Montes
41,Mexico,46,substitution,Uriel Antuna ,Thay: Alexis Vega
41,Mexico,52,goal,Luis Chavez,
41,Mexico,77,substitution,Raul Jimenez ,Thay: Henry Martin
41,Mexico,77,substitution,Carlos Rodriguez ,Thay: Orbelin Pineda
41,Mexico,88,substitution,Rogelio Funes Mori ,Thay: Edson Alvarez
41,Mexico,88,substitution,Kevin Alvarez ,Thay: Jorge Sanchez
41,Mexico,86,substitution,Rogelio Funes Mori ,Thay: Edson Alvarez
41,Mexico,86,substitution,Kevin Alvarez ,Thay: Jorge Sanchez
42,Canada,7,yellow_card,Junior Hoilett,
42,Canada,26,yellow_card,Jonathan Osorio,
42,Canada,40,goal, Naif Aguerd,og
42,Canada,45+2',yellow_card,Sam Adekugbe,
42,Canada,60,substitution,Atiba Hutchinson ,Thay: Mark-Anthony Kaye
42,Canada,60,substitution,Ismael Kone ,Thay: Sam Adekugbe
42,Canada,60,substitution,Jonathan David ,Thay: Cyle Larin
42,Canada,65,substitution,Richie Laryea ,Thay: Jonathan Osorio
42,Canada,76,substitution,David Wotherspoon ,Thay: Junior Hoilett
42,Canada,84,yellow_card,Steven Vitoria,
42,Ma rốc,4,goal,Hakim Ziyech,
42,Ma rốc,23,goal,Youssef En-Nesyri ,Kiến tạo: Achraf Hakimi
42,Ma rốc,65,substitution,Zakaria Aboukhlal ,Thay: Sofiane Boufal
42,Ma rốc,65,substitution,Selim Amallah ,Thay: Abdelhamid Sabiri
42,Ma rốc,76,substitution,Abderazak Hamdallah ,Thay: Hakim Ziyech
42,Ma rốc,76,substitution,Jawad El Yamiq ,Thay: Azzedine Ounahi
42,Ma rốc,85,substitution,Yahya Jabrane ,Thay: Achraf Hakimi
42,Ma rốc,76,substitution,Abderrazak Hamdallah ,Thay: Hakim Ziyech
43,Croatia,64,substitution,Bruno Petkovic ,Thay: Marko Livaja
43,Croatia,64,substitution,Mario Pasalic ,Thay: Andrej Kramaric
43,Croatia,90,substitution,Lovro Majer ,Thay: Mateo Kovacic
43,ĐT Bỉ,46,substitution,Romelu Lukaku ,Thay: Dries Mertens
43,ĐT Bỉ,59,substitution,Thorgan Hazard ,Thay: Leandro Trossard
43,ĐT Bỉ,67,yellow_card,Leander Dendoncker,
43,ĐT Bỉ,72,substitution,Jeremy Doku ,Thay: Yannick Carrasco
43,ĐT Bỉ,72,substitution,Youri Tielemans ,Thay: Leander Dendoncker
43,ĐT Bỉ,87,substitution,Eden Hazard ,Thay: Thomas Meunier
44,Costa Rica,46,substitution,Youstin Salas ,Thay: Brandon Aguilera
44,Costa Rica,58,goal,Yeltsin Tejeda,
44,Costa Rica,70,goal, Manuel Neuer,og
44,Costa Rica,74,substitution,Jewison Bennette ,Thay: Keysher Fuller
44,Costa Rica,74,substitution,Ronald Matarrita ,Thay: Johan Venegas
44,Costa Rica,77,yellow_card,Oscar Duarte,
44,Costa Rica,90,substitution,Anthony Contreras ,Thay: Yeltsin Tejeda
44,Costa Rica,90,substitution,Roan Wilson ,Thay: Bryan Oviedo
44,ĐT Đức,10,goal,Serge Gnabry ,Kiến tạo: David Raum
44,ĐT Đức,46,substitution,Lukas Klostermann ,Thay: Leon Goretzka
44,ĐT Đức,55,substitution,Niclas Fuellkrug ,Thay: Ilkay Gundogan
44,ĐT Đức,66,substitution,Kai Havertz ,Thay: Thomas Mueller
44,ĐT Đức,66,substitution,Mario Goetze ,Thay: David Raum
44,ĐT Đức,73,goal,Kai Havertz ,Kiến tạo: Niclas Fuellkrug
44,ĐT Đức,85,goal,Kai Havertz ,Kiến tạo: Serge Gnabry
44,ĐT Đức,89,goal,Niclas Fuellkrug ,Kiến tạo: Leroy Sane
44,ĐT Đức,90,substitution,Matthias Ginter ,Thay: Niklas Suele
45,Nhật Bản,39,yellow_card,Ko Itakura,
45,Nhật Bản,44,yellow_card,Shogo Taniguchi,
45,Nhật Bản,45,yellow_card,Maya Yoshida,
45,Nhật Bản,48,goal,Ritsu Doan ,Kiến tạo: Junya Ito
45,Nhật Bản,46,substitution,Ritsu Doan ,Thay: Takefusa Kubo
45,Nhật Bản,46,substitution,Kaoru Mitoma ,Thay: Yuto Nagatomo
45,Nhật Bản,51,goal,Ao Tanaka ,Kiến tạo: Kaoru Mitoma
45,Nhật Bản,62,substitution,Takuma Asano ,Thay: Daizen Maeda
45,Nhật Bản,68,substitution,Takehiro Tomiyasu ,Thay: Daichi Kamada
45,Nhật Bản,87,substitution,Wataru Endo ,Thay: Ao Tanaka
45,ĐT Tây Ban Nha,11,goal,Alvaro Morata ,Kiến tạo: Cesar Azpilicueta
45,ĐT Tây Ban Nha,46,substitution,Dani Carvajal ,Thay: Cesar Azpilicueta
45,ĐT Tây Ban Nha,46,substitution,Daniel Carvajal ,Thay: Cesar Azpilicueta
45,ĐT Tây Ban Nha,57,substitution,Ferran Torres ,Thay: Nico Williams
45,ĐT Tây Ban Nha,57,substitution,Marco Asensio ,Thay: Alvaro Morata
45,ĐT Tây Ban Nha,68,substitution,Ansu Fati ,Thay: Gavi
45,ĐT Tây Ban Nha,68,substitution,Jordi Alba ,Thay: Alex Balde
46,Ghana,21,penalty_nogoal, Andre Ayew,Pen
46,Ghana,46,substitution,Kamaldeen Sulemana ,Thay: Jordan Ayew
46,Ghana,46,substitution,Osman Bukari ,Thay: Andre Ayew
46,Ghana,72,substitution,Antoine Semenyo ,Thay: Inaki Williams
46,Ghana,72,substitution,Daniel-Kofi Kyereh ,Thay: Salis Abdul Samed
46,Ghana,86,yellow_card,Kamaldeen Sulemana,
46,Ghana,90,substitution,Abdul Issahaku ,Thay: Mohammed Kudus
46,Ghana,90+9',yellow_card,Alidu Seidu,
46,Uruguay,20,yellow_card,Darwin Nunez,
46,Uruguay,26,goal,Giorgian De Arrascaeta,
46,Uruguay,32,goal,Giorgian De Arrascaeta ,Kiến tạo: Luis Suarez
46,Uruguay,34,substitution,Matias Vecino ,Thay: Rodrigo Bentancur
46,Uruguay,60,yellow_card,Luis Suarez,
46,Uruguay,66,substitution,Edinson Cavani ,Thay: Luis Suarez
46,Uruguay,66,substitution,Nicolas de la Cruz ,Thay: Facundo Pellistri
46,Uruguay,80,substitution,Maximiliano Gomez ,Thay: Giorgian De Arrascaeta
46,Uruguay,80,substitution,Agustin Canobbio ,Thay: Darwin Nunez
46,Uruguay,87,yellow_card,Sebastian Coates,
46,Uruguay,90+10',yellow_card,Edinson Cavani,
46,Uruguay,90+10',yellow_card,Jose Gimenez,
47,Hàn Quốc,27,goal,Young-Gwon Kim,
47,Hàn Quốc,36,yellow_card,Kang-In Lee,
47,Hàn Quốc,65,substitution,Hee-Chan Hwang ,Thay: Jae-Sung Lee
47,Hàn Quốc,81,substitution,Joon-Ho Son ,Thay: Kang-In Lee
47,Hàn Quốc,81,substitution,Ui-Jo Hwang ,Thay: Young-Gwon Kim
47,Hàn Quốc,90+1',goal,Hee-Chan Hwang ,Kiến tạo: Heung-Min Son
47,Hàn Quốc,90+2',yellow_card,Hee-Chan Hwang,
47,Hàn Quốc,90,substitution,Yu-Min Cho ,Thay: Gue-Sung Cho
47,ĐT Bồ Đào Nha,5,goal,Ricardo Horta ,Kiến tạo: Diogo Dalot
47,ĐT Bồ Đào Nha,65,substitution,Joao Palhinha ,Thay: Matheus Nunes
47,ĐT Bồ Đào Nha,65,substitution,Andre Silva ,Thay: Cristiano Ronaldo
47,ĐT Bồ Đào Nha,65,substitution,Rafael Leao ,Thay: Ruben Neves
47,ĐT Bồ Đào Nha,81,substitution,William Carvalho ,Thay: Vitinha
47,ĐT Bồ Đào Nha,81,substitution,Bernardo Silva ,Thay: Joao Mario
48,Cameroon,6,yellow_card,Nouhou Tolo,
48,Cameroon,28,yellow_card,Pierre Kunde,
48,Cameroon,32,yellow_card,Collins Fai,
48,Cameroon,64,substitution,Karl Toko Ekambi ,Thay: Bryan Mbeumo
48,Cameroon,68,substitution,Olivier Ntcham ,Thay: Pierre Kunde
48,Cameroon,81,yellow_card,Vincent Aboubakar,
48,Cameroon,86,substitution,Jerome Mbekeli ,Thay: Nicolas Ngamaleu
48,Cameroon,90+2',goal,Vincent Aboubakar ,Kiến tạo: Jerome Mbekeli
48,Cameroon,90+3',yellow_red_card,Vincent Aboubakar,
48,Brazil,7,yellow_card,Eder Militao,
48,Brazil,54,substitution,Marquinhos ,Thay: Alex Telles
48,Brazil,54,substitution,Bruno Guimaraes ,Thay: Fred
48,Brazil,54,substitution,Everton Ribeiro ,Thay: Rodrygo
48,Brazil,64,substitution,Pedro ,Thay: Gabriel Jesus
48,Brazil,79,substitution,Raphinha ,Thay: Antony
48,Brazil,85,yellow_card,Bruno Guimaraes,
49,Serbia,26,goal,Aleksandar Mitrovic ,Kiến tạo: Dusan Tadic
49,Serbia,35,goal,Dusan Vlahovic,
49,Serbia,47,yellow_card,Sergej Milinkovic-Savic,
49,Serbia,56,yellow_card,Strahinja Pavlovic,
49,Serbia,55,substitution,Luka Jovic ,Thay: Dusan Vlahovic
49,Serbia,55,substitution,Nemanja Gudelj ,Thay: Milos Veljkovic
49,Serbia,66,yellow_card,Predrag Rajkovic,
49,Serbia,68,substitution,Nemanja Maksimovic ,Thay: Sergej Milinkovic-Savic
49,Serbia,78,substitution,Filip Djuricic ,Thay: Dusan Tadic
49,Serbia,78,substitution,Nemanja Radonjic ,Thay: Andrija Zivkovic
49,Serbia,81,yellow_card,Nemanja Gudelj,
49,Serbia,82,yellow_card,Aleksandar Mitrovic,
49,Serbia,90+5',yellow_card,Nikola Milenkovic,
49,Serbia,90+10',yellow_card,Sasa Lukic,
49,Thụy Sĩ,15,yellow_card,Silvan Widmer,
49,Thụy Sĩ,20,goal,Xherdan Shaqiri ,Kiến tạo: Djibril Sow
49,Thụy Sĩ,34,yellow_card,Ruben Vargas,
49,Thụy Sĩ,44,goal,Breel Embolo ,Kiến tạo: Silvan Widmer
49,Thụy Sĩ,48,goal,Remo Freuler ,Kiến tạo: Ruben Vargas
49,Thụy Sĩ,69,substitution,Edimilson Fernandes ,Thay: Djibril Sow
49,Thụy Sĩ,69,substitution,Denis Zakaria ,Thay: Xherdan Shaqiri
49,Thụy Sĩ,83,substitution,Christian Fassnacht ,Thay: Ruben Vargas
49,Thụy Sĩ,90+5',yellow_card,Granit Xhaka,
49,Thụy Sĩ,90,substitution,Noah Okafor ,Thay: Breel Embolo
49,Thụy Sĩ,90+9',yellow_card,Fabian Schaer,
50,Hà Lan,10,goal,Memphis Depay ,Kiến tạo: Denzel Dumfries
50,Hà Lan,45+1',goal,Daley Blind ,Kiến tạo: Denzel Dumfries
50,Hà Lan,46,substitution,Teun Koopmeiners ,Thay: Davy Klaassen
50,Hà Lan,46,substitution,Steven Bergwijn ,Thay: Marten de Roon
50,Hà Lan,60,yellow_card,Teun Koopmeiners,
50,Hà Lan,81,goal,Denzel Dumfries ,Kiến tạo: Daley Blind
50,Hà Lan,87,yellow_card,Frenkie de Jong,
50,Hà Lan,82,substitution,Xavi Simons ,Thay: Memphis Depay
50,Hà Lan,90,substitution,Matthijs de Ligt ,Thay: Nathan Ake
50,Hà Lan,90,substitution,Wout Weghorst ,Thay: Cody Gakpo
50,Mỹ,46,substitution,Giovanni Reyna ,Thay: Jesus Ferreira
50,Mỹ,67,substitution,Brenden Aaronson ,Thay: Timothy Weah
50,Mỹ,67,substitution,Haji Wright ,Thay: Weston McKennie
50,Mỹ,76,goal,Haji Wright ,Kiến tạo: Christian Pulisic
50,Mỹ,76,substitution,DeAndre Yedlin ,Thay: Sergino Dest
50,Mỹ,90,substitution,Jordan Morris ,Thay: Antonee Robinson
51,Argentina,35,goal,Lionel Messi ,Kiến tạo: Nicolas Otamendi
51,Argentina,50,substitution,Lisandro Martinez ,Thay: Alejandro Gomez
51,Argentina,57,goal,Julian Alvarez,
51,Argentina,71,substitution,Lautaro Martinez ,Thay: Julian Alvarez
51,Argentina,72,substitution,Nicolas Tagliafico ,Thay: Marcos Acuna
51,Argentina,80,substitution,Exequiel Palacios ,Thay: Alexis Mac Allister
51,Argentina,80,substitution,Gonzalo Montiel ,Thay: Nahuel Molina
51,Australia,15,yellow_card,Jackson Irvine,
51,Australia,38,yellow_card,Milos Degenek,
51,Australia,58,substitution,Craig Goodwin ,Thay: Riley McGree
51,Australia,58,substitution,Ajdin Hrustic ,Thay: Keanu Baccus
51,Australia,72,substitution,Garang Kuol ,Thay: Matthew Leckie
51,Australia,72,substitution,Fran Karacic ,Thay: Milos Degenek
51,Australia,72,substitution,Jamie Maclaren ,Thay: Mitchell Duke
51,Australia,77,goal, Enzo Fernandez,og
52,Pháp,32,yellow_card,Aurelien Tchouameni,
52,Pháp,44,goal,Olivier Giroud ,Kiến tạo: Kylian Mbappe
52,Pháp,66,substitution,Youssouf Fofana ,Thay: Aurelien Tchouameni
52,Pháp,74,goal,Kylian Mbappe ,Kiến tạo: Ousmane Dembele
52,Pháp,76,substitution,Marcus Thuram ,Thay: Olivier Giroud
52,Pháp,76,substitution,Kingsley Coman ,Thay: Ousmane Dembele
